name,year,selling_price,km_driven,mileage,engine,max_power,torque,seats,fuel_Diesel,fuel_LPG,fuel_Petrol,seller_type_Individual,seller_type_Trustmark Dealer,transmission_Manual,owner_Fourth & Above Owner,owner_Second Owner,owner_Test Drive Car,owner_Third Owner,vehicle_age,price_per_km
Maruti Swift Dzire VDI,2016,-0.047471628735299885,1.3648891241460404,1.804213208449358,-0.41130486649936043,-0.481014963481256,0.2635188778797285,5.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,-0.5430240342192152,-0.023284958435567583
Toyota Fortuner 4x2 AT,2015,1.565023862378728,1.0642546586348893,-1.7211893050509726,3.0694620823447654,2.1844972095368687,1.9667125343324057,7.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.29574411096672026,-0.01874534232594593
Chevrolet Captiva LT,2011,-0.17150974343637895,0.5248810587472359,-1.984841202428134,1.0801656311887513,1.6034437622969389,1.5659610857553052,7.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.6933755820432592,-0.022878351566115444
Tata Indica Vista Aqua 1.4 TDI,2011,-0.5436240875396161,0.7105670521511821,-0.6038074542620502,-0.09614892015072848,-0.5656343975453234,-0.28751436391378477,5.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.6933755820432592,-0.0242604131368086
Nissan Micra Active XL Petrol,2016,-0.33275929254778175,-0.6157614721627197,0.021424188089503866,-0.5116730022791796,-0.6773320505098923,-0.5980967365610377,5.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.5430240342192152,-0.020488121923320803
Hyundai Verna Transform CRDi VGT SX ABS,2010,-0.4692012187189687,0.7105670521511821,-0.8046850903589353,0.08049899882175311,0.5344182452875533,-1.3995996337152388,5.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.9406555052957541,-0.02402534454487019
Mahindra KUV 100 mFALCON D75 K8,2016,-0.4443935957787529,0.5337232489093285,1.4853199611455534,-0.5116730022791796,-0.39639552941718853,0.2635188778797285,6.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.5430240342192152,-0.023837289671319466
Maruti Ertiga VXI,2014,-0.03506781726519198,-0.8633427967013148,-0.8498825584807344,-0.1603845270498127,0.07465265353945366,-0.3376082949859223,7.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.0484641877142254,-0.012525639777343582
Ford Fiesta Titanium 1.5 TDCi,2013,-0.4195859728385371,-0.17365196405808578,1.02832333902514,0.09053581239973502,-0.02971131513956293,0.4037818848817137,5.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.19881573553826948,-0.02288917968383455
Tata Indigo CS LX DiCOR,2010,-0.6180469563602636,-0.5273395705417929,-0.7042462723104923,-0.09614892015072848,-0.5938408755666792,-1.4967818599951854,5.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.9406555052957541,-0.023535618311665174
Hyundai i10 Magna 1.1L,2008,-0.5064138935104394,-0.35049576729993936,0.10177524252825791,-0.7364976264259743,-0.6488435077083231,-0.647789916184598,5.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.435215351800744,-0.02306157193710442
Maruti A-Star Vxi,2010,-0.5436240875396161,-0.085230062437159,-0.10161336401983777,-0.9131455453984558,-0.703846139849967,-0.7383597435630228,5.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.9406555052957541,-0.023717947155412273
Maruti Wagon R VXI BSIII,2011,-0.5436240875396161,0.18003564242562137,-0.12672306853194876,-0.9131455453984558,-0.6756396618286112,-0.7383597435630228,5.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.6933755820432592,-0.023966577396885593
Hyundai Verna 1.6 CRDi S,2015,-0.09708687461573151,0.8697264750688504,1.1287621570735822,0.2591542805098311,0.9913631892335176,0.9638320342682114,5.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.29574411096672026,-0.023015932355958203
Maruti Ertiga SHVS VDI,2016,0.13858554331631873,0.18003564242562137,1.2844423250486683,-0.41130486649936043,-0.07202103217159665,0.3637067400240036,7.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.5430240342192152,-0.02100373368599523
Maruti Swift VDI BSIV,2017,-0.06607734594046175,0.356879445667475,1.4551883157310204,-0.41130486649936043,-0.481014963481256,0.2635188778797285,5.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.7903039574717101,-0.022242741056003927
Hyundai Verna 1.6 VTVT S Option,2016,0.1509893547864266,-0.8810271770255002,-0.6012964838108387,0.27722054495019854,0.8559720947310098,-0.08814051824667718,5.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.5430240342192152,-0.008667529871560806
Maruti Swift VDI BSIV,2014,-0.2583364237271343,0.18003564242562137,1.4551883157310204,-0.41130486649936043,-0.481014963481256,0.2635188778797285,5.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,-0.0484641877142254,-0.022727570026876896
Mahindra KUV 100 D75 K6 Plus,2020,-0.19631736637659478,-0.4448419363294683,1.4853199611455534,-0.5116730022791796,-0.39639552941718853,0.2635188778797285,6.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,-1.5321437272291947,-0.02041260018760819
Kia Seltos HTE D,2019,0.005864760586164113,-1.0578709802673536,0.35036131719815355,0.08049899882175311,0.6303202705601633,0.8646460507453793,5.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,-1.2848638039766997,0.0026666940697361464
Hyundai Xcent 1.2 VTVT S,2018,-0.17150974343637895,-0.17365196405808578,0.18463726741822342,-0.5136803649947759,-0.25931204623339926,-0.5004135709703694,5.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,-1.037583880724205,-0.021452649399766495
Honda Brio 1.2 S MT,2016,-0.26453832946218825,-0.8456584163771294,-0.22716188658039085,-0.5116730022791796,-0.11997204480790162,-0.5480028054889001,5.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.5430240342192152,-0.016718629145451316
Maruti Alto 800 LXI,2014,-0.48160503018907663,-0.7926052754045734,0.837489584733099,-1.318632813948925,-1.2341279266514562,-0.9487542540660006,5.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.0484641877142254,-0.02073438425773247
Maruti Celerio LDi,2016,-0.43819169004369896,0.003191839183767794,2.062843164924098,-1.3246549020957141,-1.242589870057863,-0.3877022260580599,5.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.5430240342192152,-0.02328935597725351
Maruti Swift Dzire VXi,2008,-0.5932393334200478,0.9404639963655917,-0.478258931701497,-0.3109367307195413,-0.14817852282925742,-0.4979088744167625,5.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.435215351800744,-0.024483377925910075
Volkswagen Vento Diesel Trendline,2011,-0.48160503018907663,0.003191839183767794,0.2850760854666655,0.2912720839593732,0.353896785950876,0.8646460507453793,5.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.6933755820432592,-0.023504835519863716
Chevrolet Beat LS,2013,-0.5808355219499399,0.003191839183767794,-0.20205218206827988,-0.5096656395635831,-0.32869998216593443,-0.5580215917033275,5.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.19881573553826948,-0.023997360188687047
Toyota Etios Liva GD,2013,-0.2831452870484971,-0.43891766892086614,1.0509220730860396,-0.17845079149018014,-0.6767679209494653,0.06314315359117821,5.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.19881573553826948,-0.021117468577019176
Hyundai Grand i10 AT Asta,2015,-0.29554785813745804,-0.5273395705417929,-0.12672306853194876,-0.5136803649947759,-0.25536313931040944,-0.4979088744167625,5.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.29574411096672026,-0.02073438425773247
Maruti Swift Dzire VDI,2019,0.07656648596577918,-0.7041833737836465,2.25869886011856,-0.41130486649936043,-0.480450833920829,0.2635188778797285,5.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,-1.2848638039766997,-0.01498826312146025
Honda Civic 1.8 V AT,2007,-0.35756691548799757,0.356879445667475,-1.6333053392585855,0.6947519897942459,1.0985478057146696,0.08318072602003325,5.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.682495275053239,-0.023368023111857237
Maruti Ertiga BSIV VXI,2016,0.026951240085347553,-0.6334458524869051,-0.478258931701497,-0.1603845270498127,0.0013158106839283065,-0.3376082949859223,7.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,-0.5430240342192152,-0.016678298749775607
Maruti Alto 800 VXI,2017,-0.45927816954288236,-0.7926052754045734,1.3296397931704673,-1.318632813948925,-1.2341279266514562,-0.9487542540660006,5.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.7903039574717101,-0.02042409371637377
Maruti Alto 800 VXI,2016,-0.4567974072488608,-0.35049576729993936,0.837489584733099,-1.318632813948925,-1.2341279266514562,-0.9487542540660006,5.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.5430240342192152,-0.022716796049746385
Chevrolet Beat Diesel LT,2013,-0.4195859728385371,-0.35049576729993936,1.5154516065600863,-1.0376020337654315,-0.9436012030314913,-0.13723257069737205,5.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.19881573553826948,-0.022458220598614135
Tata Tiago 1.2 Revotron XZ,2017,-0.23352880078691848,0.356879445667475,1.1136963343663162,-0.5096656395635831,-0.1989501832676978,-0.4979088744167625,5.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.7903039574717101,-0.02288917968383455
Chevrolet Beat Diesel LT,2012,-0.5188164645994003,0.003191839183767794,1.5154516065600863,-1.0376020337654315,-0.9436012030314913,-0.13723257069737205,5.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.4460956587907644,-0.023689532270672466
Tata New Safari DICOR 2.2 VX 4x2,2009,-0.48160503018907663,1.347204743821855,-1.3746753827838463,1.457549821720871,1.324199629885516,1.5659610857553052,7.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.187935428548249,-0.024306031470860575
Ford Figo Petrol EXI,2012,-0.4195859728385371,0.26845754404654815,-0.9553433174315988,-0.5156877277103723,-0.5938408755666792,-0.6181343089898926,5.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.4460956587907644,-0.02352294304445281
Tata Indica V2 2001-2011 DLS BSIII,2009,-0.6825467760048247,2.334877384927607,-0.38284205455547693,-0.11421518459109592,-1.0789922975339994,-0.7884536746351604,5.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.187935428548249,-0.02485609104008577
Maruti Swift Dzire VDI,2016,-0.09584649346872072,-0.7041833737836465,1.804213208449358,-0.41130486649936043,-0.481014963481256,0.2635188778797285,5.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.5430240342192152,-0.016985040216314844
Maruti Swift Dzire VDI,2018,0.14478744905137267,-0.9694490786464269,2.25869886011856,-0.41130486649936043,-0.480450833920829,0.2635188778797285,5.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,-1.037583880724205,-0.0033523678205090016
Datsun RediGO S,2017,-0.5002107473942384,-0.7926052754045734,0.8274457029282549,-1.3126107258021358,-1.0552988559960603,-0.9186978954227181,5.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.7903039574717101,-0.02099295970886472
Maruti Alto K10 LXI,2011,-0.5870374276849938,0.356879445667475,0.3804929626126865,-0.9131455453984558,-0.6756396618286112,-0.7383597435630228,5.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.6933755820432592,-0.0242538834536992
Maruti Swift Dzire LDi,2008,-0.556027899009724,0.18003564242562137,-0.026284250483505738,-0.41130486649936043,-0.4838356112833914,0.2635188778797285,5.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.435215351800744,-0.024020447282538143
Tata Indica V2 DLX BSII,2011,-0.6552583907705873,-0.35049576729993936,-0.5535880452378291,-0.11421518459109592,-1.0592477629190502,-1.5548908200388651,5.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.6933755820432592,-0.024095865122451716
Mahindra Bolero 2011-2019 DI 4WD NON AC,2012,-0.3947783498983213,0.18003564242562137,-1.4575374076738112,2.1480825958860263,-0.7912862217161699,0.16333101573545336,8.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.4460956587907644,-0.023320138769054966
Maruti Swift VDI BSIV,2010,-0.3823745384282134,0.7105670521511821,-0.12672306853194876,-0.41130486649936043,-0.481014963481256,-1.640050502861499,5.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.9406555052957541,-0.023751097854275382
Hyundai i20 Asta Option 1.2,2016,-0.12189449755594732,-0.5627083311901636,-0.20205218206827988,-0.5136803649947759,-0.26015824057403997,-0.4908957240666632,5.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.5430240342192152,-0.018919819688383348
Hyundai EON Era Plus,2013,-0.568431710479832,-0.17365196405808578,0.4256904307344856,-1.2825002850681901,-1.0112967502827452,-0.8936509298866493,5.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.19881573553826948,-0.023751097854275382
Maruti Eeco 7 Seater Standard BSIV,2016,-0.4567974072488608,0.5337232489093285,-1.0130956378094533,-0.5156877277103723,-0.5092214415026118,-0.6281530952043202,7.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,-0.5430240342192152,-0.02388038557984151
Maruti Swift Dzire 1.2 Vxi BSIV,2012,-0.23352880078691848,-0.7041833737836465,-0.478258931701497,-0.5136803649947759,-0.14817852282925742,-0.4979088744167625,5.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.4460956587907644,-0.018579588831630387
Maruti Swift Dzire VXI,2014,-0.23352880078691848,-0.7041833737836465,-0.07650365950772679,-0.5136803649947759,-0.14817852282925742,-0.4979088744167625,5.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.0484641877142254,-0.018579588831630387
Chevrolet Beat LT,2015,-0.5436240875396161,-0.35049576729993936,-0.20205218206827988,-0.5096656395635831,-0.40203682502145976,-0.5730497710249689,5.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.29574411096672026,-0.023320138769054966
Tata Tiago 1.2 Revotron XZ,2017,-0.26453832946218825,-0.49197080989342223,1.1136963343663162,-0.5096656395635831,-0.1989501832676978,-0.4979088744167625,5.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.7903039574717101,-0.020683079604730037
Chevrolet Sail 1.2 LS ABS,2016,-0.29554785813745804,-0.7041833737836465,-0.3024910001167229,-0.5096656395635831,-0.24408054810186697,-0.5530121985961138,5.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.5430240342192152,-0.019297853973664413
Maruti Alto LXi BSIII,2009,-0.6366526735654254,-0.17365196405808578,0.07415456756493638,-1.318632813948925,-1.2623344046728122,-1.0188857575669932,5.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.187935428548249,-0.024146143682394098
Jeep Compass 2.0 Longitude Option BSIV,2018,1.1929095182754907,-0.9871334589706122,-0.5786977497499391,1.0099079361428778,2.2268069265689023,1.8665246721881306,5.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,-1.037583880724205,0.024208491772396683
Honda City i VTEC VX,2015,0.3246427153679373,-0.8456584163771294,-0.5033686362136081,0.08852844968413864,0.7403255348434508,-0.1873265017695096,5.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.29574411096672026,-0.007413830714555959
Volkswagen Vento Diesel Highline,2012,-0.23352880078691848,0.356879445667475,0.2850760854666655,0.2912720839593732,0.353896785950876,0.8646460507453793,5.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.4460956587907644,-0.02288917968383455
Maruti Alto K10 2010-2014 VXI,2011,-0.5312202760695083,-0.4212332885966808,0.3804929626126865,-0.9131455453984558,-0.6756396618286112,-0.7383597435630228,5.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.6933755820432592,-0.023076553199147778
Hyundai i20 1.2 Asta Option,2018,0.20184498181386903,-0.8810271770255002,-0.20205218206827988,-0.5136803649947759,-0.26015824057403997,-0.4908957240666632,5.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,-1.037583880724205,-0.007784063746858954
Tata Venture EX 7 Str Captain Seats,2014,-0.39849949333935364,-0.9694490786464269,-1.0005407855533979,-0.09614892015072848,-0.5938408755666792,-0.28751436391378477,7.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.0484641877142254,-0.015936373108945166
Maruti Ertiga VXI,2015,-0.047471628735299885,-0.5273395705417929,-0.8498825584807344,-0.1603845270498127,0.07465265353945366,-0.3376082949859223,7.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,-0.29574411096672026,-0.018579588831630387
Hyundai i20 Magna,2014,-0.3823745384282134,-0.7041833737836465,-0.22716188658039085,-0.5136803649947759,-0.23138763299225718,-0.5009145102810907,5.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,-0.0484641877142254,-0.02030342517251205
Hyundai EON Magna Plus,2017,-0.3947783498983213,-0.9694490786464269,0.4256904307344856,-1.2825002850681901,-1.0112967502827452,-0.8936509298866493,5.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,-0.7903039574717101,-0.015850181291901085
Maruti Estilo LXI,2010,-0.5932393334200478,-0.35049576729993936,-0.12672306853194876,-0.41130486649936043,-0.481014963481256,-1.640050502861499,5.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.9406555052957541,-0.023664906037231297
Hyundai Getz GLX,2007,-0.6428545793004794,0.7105670521511821,-1.0306724309679305,-0.2246201339488969,-0.22715666128905362,-0.487890088202335,5.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.682495275053239,-0.024573837926059813
Maruti Alto LXi,2009,-0.6304507678303715,0.003191839183767794,0.07415456756493638,-1.318632813948925,-1.2623344046728122,-1.0188857575669932,5.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.187935428548249,-0.024243622523098717
Chevrolet Sail 1.2 LS,2015,-0.5188164645994003,0.18003564242562137,-0.3024910001167229,-0.5096656395635831,-0.24408054810186697,-0.5530121985961138,5.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.29574411096672026,-0.023858837625580488
Maruti Swift VDI BSIV,2008,-0.5064138935104394,-0.35049576729993936,-0.12672306853194876,-0.41130486649936043,-0.481014963481256,-1.640050502861499,5.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.435215351800744,-0.02306157193710442
Tata Zest Revotron 1.2T XM,2015,-0.36997072695810546,0.7105670521511821,-0.46068213854301954,-0.5217098158571615,-0.0663797365673254,-0.23742043284164718,5.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.29574411096672026,-0.023711919755618982
Ford Classic 1.4 Duratorq CLXI,2013,-0.5436240875396161,0.003191839183767794,0.06913262666251437,-0.10819309644430677,-0.6784603096307467,-0.03704470855309691,5.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.19881573553826948,-0.0238126634378783
Maruti Alto LXI,2002,-0.6180469563602636,-0.35049576729993936,0.07415456756493638,-1.318632813948925,-1.2623344046728122,-1.0188857575669932,5.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,2.918894891315713,-0.023837289671319466
Toyota Innova 2.5 G (Diesel) 8 Seater,2013,0.4486808300690164,2.1253174780860107,-1.610706605197686,2.089869077133731,0.26927735188680857,0.3637067400240036,8.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.19881573553826948,-0.02277576939825023
Mahindra Bolero SLX,2010,-0.1777116491714329,0.5337232489093285,-1.4575374076738112,2.1480825958860263,-0.7912862217161699,0.16333101573545336,7.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.9406555052957541,-0.022910727638095568
Maruti Alto 800 LXI,2015,-0.4989703662472277,-0.17365196405808578,0.837489584733099,-1.318632813948925,-1.2341279266514562,-0.9487542540660006,5.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.29574411096672026,-0.02334886937473633
Maruti Wagon R VXI BS IV,2015,-0.3079516696075659,-0.5273395705417929,0.277543174113033,-0.9131455453984558,-0.6773320505098923,-0.7383597435630228,5.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.29574411096672026,-0.02084212402903757
Maruti Swift Dzire VDi,2009,-0.45059550151380684,0.356879445667475,-0.026284250483505738,-0.41130486649936043,-0.4838356112833914,0.2635188778797285,5.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.187935428548249,-0.02372715568287425
Tata Safari Storme EX,2015,-0.1677885999953466,0.7105670521511821,-1.3319888851132582,1.457549821720871,1.604572021417793,1.5659610857553052,7.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.29574411096672026,-0.02307331674751964
Maruti Vitara Brezza ZDi Plus Dual Tone,2017,0.1695950719915885,-0.6688146131352758,1.2292009751220252,-0.41130486649936043,-0.07202103217159665,0.3637067400240036,5.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.7903039574717101,-0.014606684764754671
Toyota Innova Crysta 2.8 ZX AT BSIV,2016,1.4409857476776489,-0.7041833737836465,-2.0199947887450893,2.613790745904387,2.269116643600936,1.9667125343324057,7.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5430240342192152,0.0008135700032883566
Hyundai Creta 1.6 CRDi SX,2016,0.2626236580173978,-0.2090207247064565,0.0666216562113038,0.2591542805098311,0.9913631892335176,0.9638320342682114,5.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.5430240342192152,-0.018728195412740872
Maruti Vitara Brezza VDi,2018,0.13858554331631873,-1.1462928818882805,1.2292009751220252,-0.41130486649936043,-0.07202103217159665,0.3637067400240036,5.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,-1.037583880724205,0.03959988767312584
Hyundai i20 1.2 Spotz,2018,-0.0846830631456236,-0.7926052754045734,-0.20205218206827988,-0.5136803649947759,-0.26015824057403997,-0.4908957240666632,5.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,-1.037583880724205,-0.015218107966911138
Hyundai Grand i10 1.2 Kappa Sportz BSIV,2018,-0.0722792516755157,-0.6688146131352758,-0.12672306853194876,-0.5136803649947759,-0.25931204623339926,-0.5004135709703694,5.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,-1.037583880724205,-0.017232841690316584
Honda Jazz 1.2 VX i VTEC,2016,-0.19011670102268782,-0.7041833737836465,-0.1769424775561698,-0.5096656395635831,-0.0663797365673254,-0.5379840192744726,5.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.5430240342192152,-0.018076817597509405
Honda BR-V i-VTEC S MT,2017,0.07656648596577918,-0.4742864295692369,-1.00556272645582,0.08852844968413864,0.7403255348434508,-0.1873265017695096,7.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.7903039574717101,-0.01802836209472055
Hyundai Verna S,2012,-0.2769421409322962,-0.17365196405808578,-0.42803952267727596,0.08852844968413864,0.6308844001205903,-0.19584247005177294,5.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.4460956587907644,-0.02206317477049542
Nissan Micra XV CVT,2015,-0.3885764441632673,-0.35049576729993936,-0.016240368678661705,-0.5116730022791796,-0.4246020074385443,-0.5980967365610377,5.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.29574411096672026,-0.022242741056003927
Ford Figo Aspire 1.2 Ti-VCT Trend,2018,-0.10949068608583942,-0.9835965829057752,-0.3125348819215669,-0.5156877277103723,-0.11997204480790162,-0.5179464468456175,5.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,-1.037583880724205,-0.008351897865483881
Hyundai EON Sportz,2017,-0.4195859728385371,-1.0578709802673536,0.4256904307344856,-1.2825002850681901,-1.0112967502827452,-0.8936509298866493,5.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.7903039574717101,-0.012115202553324139
Datsun RediGO T Option,2018,-0.5225376080404327,-0.7926052754045734,0.8274457029282549,-1.3126107258021358,-1.0552988559960603,-0.9186978954227181,5.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,-1.037583880724205,-0.021303250250223418
Ford Freestyle Titanium Petrol BSIV,2018,0.07656648596577918,-0.8969431193172669,-0.10161336401983777,-0.519702453141565,0.10229500200038248,-0.4377961571301974,5.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,-1.037583880724205,-0.009249663086151737
Hyundai Santro Sportz AMT BSIV,2019,-0.21368270243474582,-0.7926052754045734,0.22481279463760045,-0.7364976264259743,-0.6502538316093909,-0.6481906676331752,5.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,-1.2848638039766997,-0.01701089776142807
Ford EcoSport 1.5 Diesel Trend BSIV,2014,-0.19011670102268782,-0.27975824600319793,0.902774816464587,0.09053581239973502,0.223018727931785,0.41380067109614116,5.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.0484641877142254,-0.021173332047477064
Nissan Sunny XL D,2018,0.03935505155545546,-0.6157614721627197,0.8299566733794664,0.016263391922668895,-0.17638500085061326,0.3637067400240036,5.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,-1.037583880724205,-0.016794186907145806
Hyundai Grand i10 1.2 Kappa Sportz BSIV,2018,-0.17150974343637895,-0.8810271770255002,-0.12672306853194876,-0.5136803649947759,-0.25931204623339926,-0.5004135709703694,5.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,-1.037583880724205,-0.01426999797942622
